t	(Var=minDt) Max	(Var=minDt) WeightedMean	(Var=minDt) Min
141.0	54.795919950070946	54.359070213760845	53.861239656220434
144.0	53.24501937014804	52.80814975642176	52.31029844361427
147.0	50.87183709151489	50.441012795391075	49.95011874356611
150.0	48.409739946937314	47.989821492619264	47.51146176962249
153.0	46.54081534775118	46.13325645801436	45.66908122789161
156.0	45.705230970182946	45.307391897734554	44.85435824811209
159.0	46.0503990830122	45.65675414347764	45.20852464776202
162.0	47.45892499166374	47.06314647158926	46.612472646297036
165.0	49.58553740694599	49.18243451100111	48.72336819381399
168.0	51.89852412402194	51.48528877128343	51.014603893533355
171.0	53.76849087755932	53.34502447574484	52.86259308255861
174.0	54.6356527342831	54.20413273383394	53.71244272063687
177.0	54.217280064049305	53.78157979061658	53.28507985756453
180.0	52.6435930067394	52.20885147447182	51.71345578384522
183.0	50.418588218514024	49.9902949250244	49.50231696099855
186.0	48.21519757624766	47.797332488108204	47.32133474435336
189.0	46.63092467251697	46.22417671717715	45.760934721078904
192.0	46.03290609404509	45.63436051336899	45.180520855869716
195.0	46.52062456128046	46.12501295822517	45.674533934938495
198.0	47.950005223831454	47.5516031988988	47.09792654580039
201.0	49.968109567578274	49.56242749607123	49.10040730820076
204.0	52.06082174623309	51.64563785684917	51.1727189120304
207.0	53.65030288505455	53.22586120713569	52.74231189279665
210.0	54.25831436864269	53.82691573901038	53.33536972115714
213.0	53.687219712249764	53.252711446569855	52.757586890800525
216.0	52.11706845884945	51.68434603519579	51.191276748634934
219.0	50.042714986693625	49.616686232045545	49.131313728930905
222.0	48.07824537978549	47.66210551841679	47.18809081210595
225.0	46.7455596652416	46.33938531276897	45.876803035747436
228.0	46.34830171958705	45.949016718581795	45.49433131589867
231.0	46.94432034301325	46.54695144972146	46.094460791353676
234.0	48.3675610221413	47.96695649149802	47.510756481319966
237.0	50.26251093170007	49.8548061556359	49.39046758324763
240.0	52.13826260367936	51.72172922510765	51.247262069612994
243.0	53.47170157964768	53.046847312232714	52.562823628800786
246.0	53.86292657248215	53.43210638468542	52.941223299341786
249.0	53.18863542385254	52.75557541490178	52.26211695817419
252.0	51.665354747765534	51.23459940366864	50.743793443010745
255.0	49.769552648625336	49.34536654032104	48.86211344709766
258.0	48.055503954886035	47.64033362330214	47.167434964091726
261.0	46.97417371962086	46.56758386951376	46.10452970370229
264.0	46.771061970702945	46.369917490336455	45.91310682040442
267.0	47.46549054654592	47.06518406182894	46.6093347151773
270.0	48.8699837244275	48.46598953706814	48.00591503900843
273.0	50.62482297020814	50.213982199767926	49.74605839812387
276.0	52.25792875398921	51.839137763160686	51.362090751948905
279.0	53.29310188949716	52.867341544942754	52.38228627744245
282.0	53.398908278915734	52.96886038313002	52.47887005915826
285.0	52.52091906041907	52.09047919524375	51.60003077505474
288.0	50.917985217584565	50.49158498556352	50.0057723151812
291.0	49.067487198971484	48.64889832700394	48.172051188853395
294.0	47.490041610573236	47.08093995297044	46.614973940014025
297.0	46.59006953243488	46.18924834156296	45.732771200832126
300.0	46.574883673906136	46.17862768170972	45.727377848376285
303.0	47.446081978932476	47.04937574800647	46.59760824154127
306.0	49.02288609533249	48.62080089554899	48.16287211231229
309.0	50.9767436392353	50.56553241582315	50.09715056726818
312.0	52.88522515882393	52.46291498970969	51.98181764423736
315.0	54.32008540884176	53.886574408200914	53.39264476120399
318.0	54.96153518275984	54.51842659461107	54.013509865413404
321.0	54.696663872240855	54.24708409153204	53.73478233963083
324.0	53.65059973842487	53.19893086935316	52.68428762358086
327.0	52.127966739010084	51.67916792254343	51.16787633443001
330.0	50.49057121872476	50.049140320773766	49.546344374108116
333.0	49.028038006855816	48.59719434818511	48.10655356875436
336.0	47.86999526246564	47.45162907284898	46.975270245280086
339.0	46.961487793847205	46.556822645443084	46.09610353834546
342.0	46.102310403017256	45.71268055508652	45.2690870454078
345.0	45.04636456940434	44.673499081797544	44.24897492538752
348.0	43.646782961520415	43.292324445630555	42.888721654802445
351.0	41.99430590735576	41.65871718346615	41.276552603421436
354.0	40.45864535704682	40.139940831031026	39.776946304393064
357.0	39.58815135202457	39.280874395962286	38.93082748646966
360.0	39.94834668038223	39.6430675923864	39.29521499547219
363.0	42.037974607064676	41.72113758983099	41.360016852251796
366.0	46.325394191894816	45.978903123701286	45.58386468139193
369.0	53.34658362345173	52.94664931001434	52.49053971974995
372.0	63.81084543561968	63.326297961109134	62.77351520288884
375.0	78.68997972734171	78.0818804131087	77.38790704973117
378.0	99.15080408458672	98.38026865333576	97.50051947678311
381.0	125.78727077242364	124.8519234591619	123.78312194886084
384.0	156.080771678659	155.11226532316306	154.00355794730262
387.0	179.4892267759252	178.8542292623834	178.12424382486535
390.0	174.03558592552488	174.008345701148	173.9734370952313
393.0	118.73741493504072	118.69544072830149	118.64948845983481
396.0	41.503120345344236	41.18094938821046	40.813274198199885
399.0	14.091174543841781	13.976070202208925	13.845124104789056
402.0	10.549147341273194	10.476839013817871	10.394526257237311
405.0	11.05917177482399	10.995494552689303	10.922958760790282
408.0	14.026625357296364	13.956943561268108	13.877492015212045
411.0	20.921079282335402	20.825516421941614	20.716424796060153
414.0	35.59156044299616	35.42760351940123	35.24018963502031
417.0	61.889149878736056	61.572351134920154	61.20976484688926
420.0	98.81352214406004	98.22249376329806	97.54535171350187
423.0	147.08187006255125	146.09581521378686	144.96502560113336
426.0	216.70600901849647	215.4183478759234	213.93692751283896
429.0	304.15274809659326	303.9561952049192	303.73412184755136
432.0	366.6673132788995	360.29904377580226	354.78033725608816
435.0	291.61296213784306	280.32093823583074	270.9342111915384
438.0	73.36806290992811	71.85659659570003	70.61852759319802
441.0	14.180958655629254	14.000566543787235	13.852585048643915
444.0	10.327683365062242	10.22364870577923	10.138594157586239
447.0	10.497139059341086	10.42766488915103	10.371337072006183
450.0	13.351483156016881	13.303181772214742	13.264815838463594
453.0	20.97775660920245	20.950230245712156	20.93024613696928
456.0	38.688244428617104	38.663825304271164	38.64167861983942
459.0	70.52438608964722	70.37162979207385	70.20394094140731
462.0	112.98783652691536	112.57420007596767	112.10840029194023
465.0	168.72229213336186	167.949757004086	167.0726881647845
468.0	249.23215590875228	248.44873576987737	247.55465934850645
471.0	344.84087762939856	342.8152354369714	341.04101048918164
474.0	387.90842718622486	377.04431255783294	367.76711341118266
477.0	253.05455647369456	241.22159083117643	231.57297619376595
480.0	39.57665312471798	38.87767029377535	38.30465311388423
483.0	12.598489755483657	12.391962836562406	12.2230026642106
486.0	10.291110554712148	10.161547292429137	10.055908767143315
489.0	11.099952943480812	11.006960913245052	10.93165226492112
492.0	14.914791893216549	14.842285617488807	14.784457071684514
495.0	24.726197474176434	24.672011198059028	24.63093993227198
498.0	46.34224214975434	46.33463355952649	46.32854893399031
501.0	81.8854118975266	81.73168193350043	81.56739097710161
504.0	127.27253349854767	126.83960079383779	126.3570498148445
507.0	189.3500391314479	188.59412083044376	187.74249381049418
510.0	276.896419614394	276.5508497438721	276.1646048685912
513.0	369.54833250055157	365.2882655943396	361.59140482297744
516.0	374.4098049126597	360.87973141539663	349.4777622074894
519.0	182.68243629294517	174.54826860329712	167.9860293159621
522.0	22.815716271191935	22.414049406934836	22.085678751624005
525.0	11.492468216009811	11.307396979459364	11.156310352278481
528.0	10.292882963470081	10.170618036960501	10.071205716574669
531.0	11.82458211019304	11.733820045824476	11.660614525129114
534.0	16.873652520696155	16.800901910748337	16.74333202540042
537.0	29.4009400329635	29.349369567521848	29.311511648394337
540.0	55.14314065103496	55.11421715377009	55.09197080766445
543.0	93.75739995487129	93.54780344693143	93.3211118605877
546.0	142.4896086838967	141.97272810115376	141.39572915064392
549.0	211.67325198371105	210.90164112958234	210.03362111822204
552.0	304.6152255038535	304.29135906057684	303.9578586096855
555.0	386.03309256748213	379.18018863063764	373.26737767521405
558.0	341.3931016349358	326.7886983262593	314.64757366189446
561.0	111.64459559845824	107.78429221648702	104.66759165561714
564.0	16.438369033198946	16.14312281292217	15.901868419314592
567.0	10.808064330038032	10.645001952761058	10.51204608297111
570.0	10.467392491071905	10.355355080881319	10.2644461010765
573.0	12.790686483329576	12.705225399779506	12.63657077326648
576.0	19.38765881767372	19.31862833027528	19.26458130830469
579.0	35.1491368403572	35.10868966745123	35.081224280804
582.0	64.97800762465837	64.91308066812924	64.8505481302776
585.0	106.26236633480163	105.97865743107303	105.66781426615373
588.0	159.32893834084746	158.71700911978652	158.03183305374182
591.0	236.0693173697247	235.3526096480042	234.54712802962035
594.0	332.4368744432606	330.98616729798675	329.72765378829945
597.0	392.3758191263708	382.6512746002021	374.32373742094035
600.0	290.01316724879746	276.3562812211385	265.16138300198776
