t	(Var=A_Count) A_Count	(Var=AB_Count) AB_Count	(Var=ABC_Count) ABC_Count	(Var=AC_Count) AC_Count	(Var=B_Count) B_Count	(Var=BAC_Count) BAC_Count	(Var=BC_Count) BC_Count	(Var=C_Count) C_Count	(Var=CABC_Count) CABC_Count
0.0	665.0	0.0	0.0	0.0	665.0	0.0	0.0	3755.0	0.0
4.138594671E-5	665.0	0.0	0.0	0.0	664.0	0.0	1.0	3754.0	0.0
1.110656426E-4	664.0	0.0	0.0	1.0	664.0	0.0	1.0	3753.0	0.0
1.125916745E-4	663.0	0.0	0.0	2.0	664.0	0.0	1.0	3752.0	0.0
1.391439058E-4	663.0	0.0	0.0	2.0	663.0	0.0	2.0	3751.0	0.0
1.663293273E-4	663.0	0.0	0.0	2.0	662.0	0.0	3.0	3750.0	0.0
2.001529731E-4	662.0	0.0	0.0	3.0	662.0	0.0	3.0	3749.0	0.0
2.578282472E-4	662.0	0.0	0.0	3.0	661.0	0.0	4.0	3748.0	0.0
3.849274341E-4	662.0	0.0	0.0	3.0	660.0	0.0	5.0	3747.0	0.0
4.140635406E-4	661.0	0.0	0.0	4.0	660.0	0.0	5.0	3746.0	0.0
4.723760652E-4	660.0	0.0	0.0	5.0	660.0	0.0	5.0	3745.0	0.0
4.793605931E-4	659.0	0.0	0.0	6.0	660.0	0.0	5.0	3744.0	0.0
5.273565791E-4	658.0	0.0	0.0	7.0	660.0	0.0	5.0	3743.0	0.0
8.647249618E-4	657.0	0.0	0.0	8.0	660.0	0.0	5.0	3742.0	0.0
9.450011041E-4	656.0	0.0	0.0	9.0	660.0	0.0	5.0	3741.0	0.0
0.001053990414	656.0	0.0	0.0	9.0	659.0	0.0	6.0	3740.0	0.0
0.001058330951	655.0	0.0	0.0	10.0	659.0	0.0	6.0	3739.0	0.0
0.001098140205	655.0	0.0	0.0	10.0	658.0	0.0	7.0	3738.0	0.0
