t	(Var=A_Count) A_Count	(Var=AB_Count) AB_Count	(Var=ABC_Count) ABC_Count	(Var=AC_Count) AC_Count	(Var=B_Count) B_Count	(Var=BAC_Count) BAC_Count	(Var=BC_Count) BC_Count	(Var=C_Count) C_Count	(Var=CABC_Count) CABC_Count
0.0	665.0	0.0	0.0	0.0	665.0	0.0	0.0	3755.0	0.0
1.62924439E-4	665.0	0.0	0.0	0.0	664.0	0.0	1.0	3754.0	0.0
1.649776092E-4	664.0	0.0	0.0	1.0	664.0	0.0	1.0	3753.0	0.0
2.086381683E-4	663.0	0.0	0.0	2.0	664.0	0.0	1.0	3752.0	0.0
3.262428709E-4	662.0	0.0	0.0	3.0	664.0	0.0	1.0	3751.0	0.0
3.32659585E-4	661.0	0.0	0.0	4.0	664.0	0.0	1.0	3750.0	0.0
4.04296425E-4	660.0	0.0	0.0	5.0	664.0	0.0	1.0	3749.0	0.0
4.493717138E-4	659.0	0.0	0.0	6.0	664.0	0.0	1.0	3748.0	0.0
5.555706474E-4	658.0	0.0	0.0	7.0	664.0	0.0	1.0	3747.0	0.0
6.623371898E-4	658.0	0.0	0.0	7.0	663.0	0.0	2.0	3746.0	0.0
6.775302095E-4	657.0	0.0	0.0	8.0	663.0	0.0	2.0	3745.0	0.0
7.236614888E-4	657.0	0.0	0.0	8.0	662.0	0.0	3.0	3744.0	0.0
7.7317883E-4	657.0	0.0	0.0	8.0	661.0	0.0	4.0	3743.0	0.0
7.840382855E-4	657.0	0.0	0.0	8.0	660.0	0.0	5.0	3742.0	0.0
7.865798276E-4	656.0	0.0	0.0	9.0	660.0	0.0	5.0	3741.0	0.0
7.885369283E-4	655.0	0.0	0.0	10.0	660.0	0.0	5.0	3740.0	0.0
8.558482253E-4	655.0	0.0	0.0	10.0	659.0	0.0	6.0	3739.0	0.0
8.611572163E-4	654.0	0.0	0.0	11.0	659.0	0.0	6.0	3738.0	0.0
8.701824324E-4	654.0	0.0	0.0	11.0	658.0	0.0	7.0	3737.0	0.0
0.001000604121	654.0	0.0	0.0	11.0	657.0	0.0	8.0	3736.0	0.0
0.001159167753	653.0	0.0	0.0	12.0	657.0	0.0	8.0	3735.0	0.0
0.001175707165	653.0	0.0	0.0	12.0	656.0	0.0	9.0	3734.0	0.0
0.001186143723	653.0	0.0	0.0	12.0	655.0	0.0	10.0	3733.0	0.0
0.001199430711	653.0	0.0	0.0	12.0	654.0	0.0	11.0	3732.0	0.0
0.001286391742	653.0	0.0	0.0	12.0	653.0	0.0	12.0	3731.0	0.0
0.001360399297	652.0	0.0	0.0	13.0	653.0	0.0	12.0	3730.0	0.0
0.001441342621	651.0	0.0	0.0	14.0	653.0	0.0	12.0	3729.0	0.0
0.001537191657	651.0	0.0	0.0	14.0	652.0	0.0	13.0	3728.0	0.0
0.001581927318	650.0	0.0	0.0	15.0	652.0	0.0	13.0	3727.0	0.0
0.001597846027	649.0	0.0	0.0	16.0	652.0	0.0	13.0	3726.0	0.0
0.00162989351	649.0	0.0	0.0	16.0	651.0	0.0	14.0	3725.0	0.0
0.001679326682	648.0	0.0	0.0	17.0	651.0	0.0	14.0	3724.0	0.0
0.001719079588	648.0	0.0	0.0	17.0	650.0	0.0	15.0	3723.0	0.0
0.00179470032	648.0	0.0	0.0	17.0	649.0	0.0	16.0	3722.0	0.0
0.001989529069	648.0	0.0	0.0	17.0	648.0	0.0	17.0	3721.0	0.0
0.002098191565	648.0	0.0	0.0	17.0	647.0	0.0	18.0	3720.0	0.0
0.002123490625	647.0	0.0	0.0	18.0	647.0	0.0	18.0	3719.0	0.0
0.002149377723	646.0	0.0	0.0	19.0	647.0	0.0	18.0	3718.0	0.0
0.002185938179	646.0	0.0	0.0	19.0	646.0	0.0	19.0	3717.0	0.0
0.002188108272	646.0	0.0	0.0	19.0	645.0	0.0	20.0	3716.0	0.0
0.002389583732	646.0	0.0	0.0	19.0	644.0	0.0	21.0	3715.0	0.0
0.002394916647	645.0	0.0	0.0	20.0	644.0	0.0	21.0	3714.0	0.0
0.002420167637	645.0	0.0	0.0	20.0	643.0	0.0	22.0	3713.0	0.0
0.002430952195	645.0	0.0	0.0	20.0	642.0	0.0	23.0	3712.0	0.0
0.002475842846	645.0	0.0	0.0	20.0	641.0	0.0	24.0	3711.0	0.0
0.002511878227	644.0	0.0	0.0	21.0	641.0	0.0	24.0	3710.0	0.0
0.002524828056	643.0	0.0	0.0	22.0	641.0	0.0	24.0	3709.0	0.0
0.002687852126	642.0	0.0	0.0	23.0	641.0	0.0	24.0	3708.0	0.0
0.002699969382	641.0	0.0	0.0	24.0	641.0	0.0	24.0	3707.0	0.0
0.003040644708	641.0	0.0	0.0	24.0	640.0	0.0	25.0	3706.0	0.0
0.00309228618	641.0	0.0	0.0	24.0	639.0	0.0	26.0	3705.0	0.0
0.003227343683	640.0	0.0	0.0	25.0	639.0	0.0	26.0	3704.0	0.0
0.003324458003	640.0	0.0	0.0	25.0	638.0	0.0	27.0	3703.0	0.0
0.003392223652	640.0	0.0	0.0	25.0	637.0	0.0	28.0	3702.0	0.0
0.003420754679	639.0	0.0	0.0	26.0	637.0	0.0	28.0	3701.0	0.0
0.003455653834	638.0	0.0	0.0	27.0	637.0	0.0	28.0	3700.0	0.0
0.003491154693	637.0	0.0	0.0	28.0	637.0	0.0	28.0	3699.0	0.0
0.003551575469	636.0	0.0	0.0	29.0	637.0	0.0	28.0	3698.0	0.0
0.003719365625	636.0	0.0	0.0	29.0	636.0	0.0	29.0	3697.0	0.0
0.00383101152	635.0	0.0	0.0	30.0	636.0	0.0	29.0	3696.0	0.0
0.003896827981	635.0	0.0	0.0	30.0	635.0	0.0	30.0	3695.0	0.0
0.003917737382	634.0	0.0	0.0	31.0	635.0	0.0	30.0	3694.0	0.0
0.003948163701	633.0	0.0	0.0	32.0	635.0	0.0	30.0	3693.0	0.0
0.003949092876	633.0	0.0	0.0	32.0	634.0	0.0	31.0	3692.0	0.0
0.004025145993	632.0	0.0	0.0	33.0	634.0	0.0	31.0	3691.0	0.0
0.004135967851	632.0	0.0	0.0	33.0	633.0	0.0	32.0	3690.0	0.0
0.00445222662	631.0	0.0	0.0	34.0	633.0	0.0	32.0	3689.0	0.0
0.00448437898	630.0	0.0	0.0	35.0	633.0	0.0	32.0	3688.0	0.0
0.004502801249	629.0	0.0	0.0	36.0	633.0	0.0	32.0	3687.0	0.0
0.00460540655	629.0	0.0	0.0	36.0	632.0	0.0	33.0	3686.0	0.0
0.004640341085	629.0	0.0	0.0	36.0	631.0	0.0	34.0	3685.0	0.0
0.004728771149	628.0	0.0	0.0	37.0	631.0	0.0	34.0	3684.0	0.0
0.004951832785	628.0	0.0	0.0	37.0	630.0	0.0	35.0	3683.0	0.0
0.005172985152	628.0	0.0	0.0	37.0	629.0	0.0	36.0	3682.0	0.0
0.005398599514	627.0	0.0	0.0	38.0	629.0	0.0	36.0	3681.0	0.0
0.005443078766	626.0	0.0	0.0	39.0	629.0	0.0	36.0	3680.0	0.0
0.005639577166	626.0	0.0	0.0	39.0	628.0	0.0	37.0	3679.0	0.0
0.005646960852	626.0	0.0	0.0	39.0	627.0	0.0	38.0	3678.0	0.0
0.005654371372	625.0	0.0	0.0	40.0	627.0	0.0	38.0	3677.0	0.0
0.005930529178	624.0	0.0	0.0	41.0	627.0	0.0	38.0	3676.0	0.0
0.00593448117	623.0	0.0	0.0	42.0	627.0	0.0	38.0	3675.0	0.0
0.005978810813	622.0	0.0	0.0	43.0	627.0	0.0	38.0	3674.0	0.0
0.00609416403	622.0	0.0	0.0	43.0	626.0	0.0	39.0	3673.0	0.0
0.006135870664	621.0	0.0	0.0	44.0	626.0	0.0	39.0	3672.0	0.0
0.006286948011	620.0	0.0	0.0	45.0	626.0	0.0	39.0	3671.0	0.0
0.00630991027	620.0	0.0	0.0	45.0	625.0	0.0	40.0	3670.0	0.0
0.006407476936	619.0	0.0	0.0	46.0	625.0	0.0	40.0	3669.0	0.0
0.00670381208	618.0	0.0	0.0	47.0	625.0	0.0	40.0	3668.0	0.0
0.007056867682	617.0	0.0	0.0	48.0	625.0	0.0	40.0	3667.0	0.0
0.007069296463	617.0	0.0	0.0	48.0	624.0	0.0	41.0	3666.0	0.0
0.007196324487	617.0	0.0	0.0	48.0	623.0	0.0	42.0	3665.0	0.0
0.007213803632	617.0	0.0	0.0	47.0	623.0	0.0	41.0	3665.0	1.0
0.007263065898	617.0	0.0	0.0	47.0	622.0	0.0	42.0	3664.0	1.0
0.007341908548	616.0	0.0	0.0	48.0	622.0	0.0	42.0	3663.0	1.0
0.007470356261	615.0	1.0	0.0	48.0	621.0	0.0	42.0	3663.0	1.0
0.007481110383	615.0	1.0	0.0	48.0	620.0	0.0	43.0	3662.0	1.0
0.00756892637	614.0	1.0	0.0	49.0	620.0	0.0	43.0	3661.0	1.0
0.007670479003	614.0	1.0	0.0	49.0	619.0	0.0	44.0	3660.0	1.0
0.007683777812	614.0	1.0	0.0	48.0	619.0	0.0	43.0	3660.0	2.0
0.007685530342	614.0	1.0	0.0	48.0	618.0	0.0	44.0	3659.0	2.0
0.007773129599	613.0	1.0	0.0	49.0	618.0	0.0	44.0	3658.0	2.0
0.007800209256	613.0	1.0	0.0	49.0	617.0	0.0	45.0	3657.0	2.0
0.007829145059	612.0	1.0	0.0	50.0	617.0	0.0	45.0	3656.0	2.0
0.007941993754	611.0	1.0	0.0	51.0	617.0	0.0	45.0	3655.0	2.0
0.007957810249	610.0	1.0	0.0	52.0	617.0	0.0	45.0	3654.0	2.0
0.007994845183	610.0	1.0	0.0	52.0	616.0	0.0	46.0	3653.0	2.0
0.008134555698	609.0	1.0	0.0	53.0	616.0	0.0	46.0	3652.0	2.0
0.008230937437	609.0	1.0	0.0	53.0	615.0	0.0	47.0	3651.0	2.0
0.008432782004	609.0	1.0	0.0	53.0	614.0	0.0	48.0	3650.0	2.0
0.008438947512	608.0	1.0	0.0	54.0	614.0	0.0	48.0	3649.0	2.0
0.008630312231	607.0	1.0	0.0	55.0	614.0	0.0	48.0	3648.0	2.0
0.008640035488	607.0	1.0	0.0	55.0	613.0	0.0	49.0	3647.0	2.0
0.008642356019	607.0	1.0	0.0	55.0	612.0	0.0	50.0	3646.0	2.0
0.008713875814	607.0	1.0	0.0	55.0	611.0	0.0	51.0	3645.0	2.0
0.00883174252	607.0	1.0	0.0	55.0	610.0	0.0	52.0	3644.0	2.0
0.008851814255	606.0	1.0	0.0	56.0	610.0	0.0	52.0	3643.0	2.0
0.008993436217	606.0	1.0	0.0	56.0	609.0	0.0	53.0	3642.0	2.0
0.009110039874	606.0	1.0	0.0	56.0	608.0	0.0	54.0	3641.0	2.0
0.009222954491	606.0	1.0	0.0	56.0	607.0	0.0	55.0	3640.0	2.0
0.009282850532	605.0	1.0	0.0	57.0	607.0	0.0	55.0	3639.0	2.0
0.009359151884	604.0	1.0	0.0	58.0	607.0	0.0	55.0	3638.0	2.0
0.009376961024	603.0	1.0	0.0	59.0	607.0	0.0	55.0	3637.0	2.0
0.009414678232	602.0	1.0	0.0	60.0	607.0	0.0	55.0	3636.0	2.0
0.009511324299	602.0	1.0	0.0	60.0	606.0	0.0	56.0	3635.0	2.0
0.00953975264	601.0	1.0	0.0	61.0	606.0	0.0	56.0	3634.0	2.0
0.009540608923	600.0	1.0	0.0	62.0	606.0	0.0	56.0	3633.0	2.0
0.009633742645	599.0	1.0	0.0	63.0	606.0	0.0	56.0	3632.0	2.0
0.009778445384	598.0	1.0	0.0	64.0	606.0	0.0	56.0	3631.0	2.0
0.009840069882	598.0	1.0	0.0	64.0	605.0	0.0	57.0	3630.0	2.0
0.009962457148	598.0	1.0	0.0	64.0	604.0	0.0	58.0	3629.0	2.0
0.009993293498	597.0	1.0	0.0	65.0	604.0	0.0	58.0	3628.0	2.0
0.01004706387	596.0	1.0	0.0	66.0	604.0	0.0	58.0	3627.0	2.0
0.01005544981	596.0	1.0	0.0	66.0	603.0	0.0	59.0	3626.0	2.0
0.01008769462	596.0	1.0	0.0	66.0	602.0	0.0	60.0	3625.0	2.0
0.01035543567	596.0	1.0	0.0	66.0	601.0	0.0	61.0	3624.0	2.0
0.0103597523	595.0	1.0	0.0	67.0	601.0	0.0	61.0	3623.0	2.0
0.01069352247	594.0	1.0	0.0	68.0	601.0	0.0	61.0	3622.0	2.0
0.01082137097	594.0	1.0	0.0	67.0	601.0	0.0	60.0	3622.0	3.0
