t	(Var=A_Count) A_Count	(Var=AB_Count) AB_Count	(Var=ABC_Count) ABC_Count	(Var=AC_Count) AC_Count	(Var=B_Count) B_Count	(Var=BAC_Count) BAC_Count	(Var=BC_Count) BC_Count	(Var=C_Count) C_Count	(Var=CABC_Count) CABC_Count
0.0	665.0	0.0	0.0	0.0	665.0	0.0	0.0	3755.0	0.0
7.639213174E-5	665.0	0.0	0.0	0.0	664.0	0.0	1.0	3754.0	0.0
1.990803277E-4	665.0	0.0	0.0	0.0	663.0	0.0	2.0	3753.0	0.0
2.258955747E-4	664.0	0.0	0.0	1.0	663.0	0.0	2.0	3752.0	0.0
2.876083751E-4	663.0	0.0	0.0	2.0	663.0	0.0	2.0	3751.0	0.0
3.62509262E-4	662.0	0.0	0.0	3.0	663.0	0.0	2.0	3750.0	0.0
4.232794452E-4	662.0	0.0	0.0	3.0	662.0	0.0	3.0	3749.0	0.0
4.464485011E-4	661.0	0.0	0.0	4.0	662.0	0.0	3.0	3748.0	0.0
4.72728066E-4	661.0	0.0	0.0	4.0	661.0	0.0	4.0	3747.0	0.0
5.137482293E-4	660.0	0.0	0.0	5.0	661.0	0.0	4.0	3746.0	0.0
5.235852238E-4	659.0	0.0	0.0	6.0	661.0	0.0	4.0	3745.0	0.0
5.928819493E-4	658.0	0.0	0.0	7.0	661.0	0.0	4.0	3744.0	0.0
7.128873465E-4	657.0	0.0	0.0	8.0	661.0	0.0	4.0	3743.0	0.0
9.371761024E-4	657.0	0.0	0.0	8.0	660.0	0.0	5.0	3742.0	0.0
9.999467665E-4	657.0	0.0	0.0	8.0	659.0	0.0	6.0	3741.0	0.0
0.001003418436	657.0	0.0	0.0	8.0	658.0	0.0	7.0	3740.0	0.0
0.001007848784	656.0	0.0	0.0	9.0	658.0	0.0	7.0	3739.0	0.0
0.001374539939	655.0	0.0	0.0	10.0	658.0	0.0	7.0	3738.0	0.0
0.001400994361	655.0	0.0	0.0	10.0	657.0	0.0	8.0	3737.0	0.0
0.001462013393	655.0	0.0	0.0	10.0	656.0	0.0	9.0	3736.0	0.0
0.001521639106	654.0	0.0	0.0	11.0	656.0	0.0	9.0	3735.0	0.0
0.001578170966	653.0	0.0	0.0	12.0	656.0	0.0	9.0	3734.0	0.0
0.001626086473	652.0	0.0	0.0	13.0	656.0	0.0	9.0	3733.0	0.0
0.001649040454	651.0	0.0	0.0	14.0	656.0	0.0	9.0	3732.0	0.0
0.001674418732	651.0	0.0	0.0	14.0	655.0	0.0	10.0	3731.0	0.0
0.001725142314	651.0	0.0	0.0	14.0	654.0	0.0	11.0	3730.0	0.0
0.001750865233	650.0	0.0	0.0	15.0	654.0	0.0	11.0	3729.0	0.0
0.001834028689	650.0	0.0	0.0	15.0	653.0	0.0	12.0	3728.0	0.0
0.001851262237	649.0	0.0	0.0	16.0	653.0	0.0	12.0	3727.0	0.0
0.001945168692	648.0	0.0	0.0	17.0	653.0	0.0	12.0	3726.0	0.0
0.001994851875	648.0	0.0	0.0	17.0	652.0	0.0	13.0	3725.0	0.0
0.001999237224	647.0	0.0	0.0	18.0	652.0	0.0	13.0	3724.0	0.0
0.00203484466	646.0	0.0	0.0	19.0	652.0	0.0	13.0	3723.0	0.0
0.00229970461	646.0	0.0	0.0	19.0	651.0	0.0	14.0	3722.0	0.0
0.002394824186	645.0	0.0	0.0	20.0	651.0	0.0	14.0	3721.0	0.0
0.002467257415	645.0	0.0	0.0	20.0	650.0	0.0	15.0	3720.0	0.0
0.00252096049	644.0	0.0	0.0	21.0	650.0	0.0	15.0	3719.0	0.0
0.002527528418	644.0	0.0	0.0	21.0	649.0	0.0	16.0	3718.0	0.0
0.002546922585	643.0	0.0	0.0	22.0	649.0	0.0	16.0	3717.0	0.0
0.002739285201	642.0	0.0	0.0	23.0	649.0	0.0	16.0	3716.0	0.0
0.002760139609	641.0	0.0	0.0	24.0	649.0	0.0	16.0	3715.0	0.0
0.002853686531	641.0	0.0	0.0	24.0	648.0	0.0	17.0	3714.0	0.0
0.002876318866	641.0	0.0	0.0	24.0	647.0	0.0	18.0	3713.0	0.0
0.003056486465	641.0	0.0	0.0	24.0	646.0	0.0	19.0	3712.0	0.0
0.003284912499	640.0	0.0	0.0	25.0	646.0	0.0	19.0	3711.0	0.0
0.003332862277	640.0	0.0	0.0	25.0	645.0	0.0	20.0	3710.0	0.0
0.003388773555	639.0	0.0	0.0	26.0	645.0	0.0	20.0	3709.0	0.0
0.00352739312	639.0	0.0	0.0	26.0	644.0	0.0	21.0	3708.0	0.0
